Police Station,Year,Type,Date,Time,Place,Latitude,Longitude,Hour,Time_Category,Is_Night,Crime_Category,Is_Violent
J P Nagar,2018.0,2 wheeler theft,2018-07-21 00:00:00.000,17:00 PM,MURALLI KRISHAN SCHOOL ROAD GOWDANAPALYA BENGALORE CITY,12.90931424,77.55526626,17.0,Evening,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-07-21 00:00:00.000,21:30 PM,6TH CROSS PP LAYOUT BENGALORE CITY,12.9057223,77.53558126,21.0,Night,1,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-04-08 00:00:00.000,00:00:00,OPP RELINCE FRASH ITTAMADU MAIN ROAD AREHALLI BENGALORE CITY,12.91766067,77.54218713,0.0,Night,1,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-08-21 00:00:00.000,09:30:00,"722,01ST FLR, 29TH CROSS,29TH MAIN,, POORNAPRAGNA NAGARA,
Bengaluru City,",12.89344428,77.56993532,9.0,Morning,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-08-21 00:00:00.000,12:00:00,"1156,35TH MAIN, PP LAYOUT, UTTARAHALLI, Bengaluru City, Karnaka",,77.53558126,12.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-08-23 00:00:00.000,16:00:00,"NO,35 01ST CROSS,01ST MAIN, VAISHNAVI LAYOUT, UTTARAHALLI,
Bengaluru City,",12.903573,77.543788,16.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-04-09 00:00:00.000,10:30:00,"SHANTHAMMA BUILDING APPAYYASWAMY LYT, 05TH CROSS,
UTTARAHALLI, Bengaluru City,",12.91739661,77.54533797,10.0,Morning,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-04-09 00:00:00.000,12:00:00,"C/O RAJANNA HOUSE,NO 150 MARTHUS HOSPITAL ROAD, UTTARAHALLI,
Bengaluru City,",12.89333154,77.57000703,12.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-08-09 00:00:00.000,12:00:00,"NO,06 REYAS ASHWH KTE STREET, CHIKKALLASANDRA, Bengaluru
City,",12.917986,77.553778,12.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-11-09 00:00:00.000,14:00:00,"NO,12 13TH CROSS,22ND MAIN,HANUMAGIRI NAGARA,
CHIKKALLASANDRA, Bengaluru City,",12.90912148,77.55154907,14.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-11-09 00:00:00.000,18:30:00,"NO,12 01ST CROSS GUMMAIAH LYT, CHIKKALLASANDRA, Bengaluru City,",12.88872248,77.57021868,18.0,Evening,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-09-18 00:00:00.000,11:45:00,"NO,18 YASHODHA BUILDING, NEW MILENIUM SCHOOL NEAR,
UTTARAHALLI, Bengaluru City,",12.88888678,77.57180041,11.0,Morning,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-09-18 00:00:00.000,12:30:00,"NO,211 11TH MAIN, AGS LAYOUT, UTTTARAHALLI HOBALI, Bengaluru City,",12.88948381,77.56232091,12.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-09-21 00:00:00.000,17:00:00,"HANUMAGIRI NISARGA LAYOUT, AJANTHA ENCLAVE
APTS, Bengaluru City,",12.917986,77.553778,17.0,Evening,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-09-29 00:00:00.000,14:00:00,"928 5TH CROSS, BHUVANESHWARI NAGARA, UTTARAHALLI, Bengaluru",12.91429834,77.55075847,14.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-01-10 00:00:00.000,13:10:00,"BALAJI LAYOUT, UTTARAHALLI, Bengaluru City,",12.88992359,77.58079977,13.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-04-10 00:00:00.000,10:30:00,"03RD MAIN CROSS MARUTHI LYT, VASANTHAPURA, Bengaluru City,",12.91719593,77.54208621,10.0,Morning,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-11-10 00:00:00.000,12:00:00,"34 2ND FLR,VALLABHANAGAR 01ST MAIN,, VASANTHAPURA MAIN ROAD
KONANAKUNTE CROSS, Bengaluru City,",12.9100853,77.55656592,12.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-10-15 00:00:00.000,12:00:00,"OPP KEB OFFICE ITTAMDU, UTTARAHALLI HOBALI, Bengaluru City,",12.91396307,77.53932649,12.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-10-17 00:00:00.000,18:00:00,"#66 4TH MAIN,4TH CROSS, NAIDU LYT, CHIKKALLASANDRA, Bengaluru City,",12.90245473,77.54181407,18.0,Evening,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-10-18 00:00:00.000,12:00:00,"ITTAMADU MAIN ROAD, AREHALLI, Bengaluru City,",12.89537161,77.55032355,12.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-10-27 00:00:00.000,13:00:00,"SOUTH GRAND HOTEL, UTTARAHALLI MAIN ROAD SUBRAMANYAPURA
POST, Bengaluru City,",12.88376625,77.56842522,13.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-10-30 00:00:00.000,12:00:00,"#41/B 1ST CROSS, 5TH MAIN ROAD,, SARVABOUMA NAGARA, Bengaluru",12.88010332,77.57426142,12.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-10-31 00:00:00.000,13:00:00,"32/158 14TH CROSS, 22ND MAIN, RAGHAVENDRA LYT, PADMANABHA
NAGARA, Bengaluru City,",12.91505845,77.5548265,13.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-08-11 00:00:00.000,17:00:00,"#26/56 01ST MAIN 4TH CROSS, MANJUNHA NAGARA UTTARAHALLI,",12.91039723,,17.0,Evening,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-11-14 00:00:00.000,12:00:00,"KANAKA RESIDENCY APT, MARUTHI LAYOUT, Bengaluru City,",12.90703588,77.53571479,12.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-11-15 00:00:00.000,21:30:00,"#10 GUNDUMUNESHWARA TEMPLE ROAD, UTTARAHALLI SUBRAMANYAPUR POST BENGALORE CITY",12.9054085,77.54224539,21.0,Night,1,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-11-20 00:00:00.000,16:00:00,"AREHALLI ARCH, AREHALLI, Bengaluru City,",12.91084893,77.53745649,16.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-11-27 00:00:00.000,10:30:00,"SPOORTHY RESIDENCY 24TH MAIN 31 CROSS PP, UTTARAHALLI,BENGALORE CITY",12.9057223,77.53558126,10.0,Morning,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-11-27 00:00:00.000,21:30:00,"KADIRENAHALLI
PETROL BUNK BESIDE KOTEK MAHINDRA, Bengaluru City,",12.90752818,77.55291611,21.0,Night,1,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-05-12 00:00:00.000,14:42:00,"HANUAMAGIRI NAGARA, CHIKKALLASANDRA,BENGALORE CITY",12.91082367,77.54398174,14.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-09-12 00:00:00.000,13:30:00,"DURGAMMA TEMPLE, CHIKKAGOWDANPALLY BENGALORE CITY",12.90988783,77.55763608,13.0,Afternoon,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-12-25 00:00:00.000,17:00:00,"BALAJI LAYOUT NEAR SMALL GARAGE,SUBRAMANYAPUR POST BENGALORE CITY",12.88992359,77.58079977,17.0,Evening,0,Property,0
J P Nagar,2018.0,2 wheeler theft,2018-12-31 00:00:00.000,14:00:00,"LAKSHMAIAH LAYOUT, SUBRAMANYAPURA POST UTTARAHALLI,BENGALORE CITY",12.87806526,77.57117098,14.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-08-01 00:00:00.000,19:45:00,"#133 5TH CROSS 8TH MAIN AGS LAYOUT, AREHALLI, Bengaluru City,",12.91563196,77.55525352,19.0,Evening,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-01-28 00:00:00.000,12:00:00,"SIDDANNA LAYOUT, KONANAKUNTE CROSS DK SANDRA BENGALORE CITY",12.90958258,77.55696166,12.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-04-02 00:00:00.000,14:55:00,"MARAMMA TEMPLE,
VASANTHAPURA, Bengaluru City",12.90108207,77.54753806,14.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-09-03 00:00:00.000,14:30:00,"AGS LYT, AREHALLI, Bengaluru City,",12.90450167,77.5299858,14.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-03-21 00:00:00.000,13:30:00,SAI BABA TEMPLE VASANTAPUR BENGALURU CITY,12.90108207,77.54753806,13.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-03-29 00:00:00.000,09:00:00,"ARJUN KAVAL MARTHUS ROAD, UTTARAHALLI,BENGALORE CITY",12.9069823,77.552059,9.0,Morning,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-03-30 00:00:00.000,15:30:00,POORNA PRAGNA BADAVANE BENGALORE CITY,12.91527137,77.53771106,15.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-05-04 00:00:00.000,15:00:00,"SOUTH GRAND HOTEL, UTTARAHALLI MAIN ROAD, Bengaluru CITY",12.90548316,77.54275996,15.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-05-04 00:00:00.000,15:30:00,"BRUNDAVANA HOTEL, RAMANJANEYA NAGARA, Bengaluru City,",12.88947089,77.57420817,15.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-05-04 00:00:00.000,16:30:00,"CANARA BANK COLONY,CHIKKALASANDRA BENGALORE CITY",12.89157884,77.58142943,16.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-04-13 00:00:00.000,18:00:00,"MARUTHI LYT, VASANTHAPURA,BENGALORE CITY",12.88280504,77.56504176,18.0,Evening,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-10-05 00:00:00.000,15:00:00,"GOWDANAPALYA, Bengaluru City,",12.89877003,77.54987163,15.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-05-16 00:00:00.000,17:30:00,"SAPTAGIRI LAYOUT, SUBRAMANYAPURA SUBRAMANYAPUR POST BENGALORE CITY",12.903139,77.55107,17.0,Evening,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-05-19 00:00:00.000,19:30:00,"CHIKKAGOWDANAPALYA, Bengaluru City,",12.912126,77.55578,19.0,Evening,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-05-25 00:00:00.000,10:00:00,"SHREYAS AKWA PRO WER SUPPLY FACTORY, YADALAM NAGAR BENGALORE CITY",12.89825057,77.54800705,10.0,Morning,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-04-06 00:00:00.000,11:00:00,"NAGAPPA LAYOUT, SAPTHAGIRI LYT UTTARAHALLI
HOABALI, Bengaluru City,",12.90015749,77.55046567,11.0,Morning,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-06-26 00:00:00.000,17:00:00,"KSRTC LYT,SBP MAIN,, CHIKKALLASANDRA, Bengaluru CITY",12.90912148,77.55154907,17.0,Evening,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-01-07 00:00:00.000,17:30:00,"NO 154 2ND FLR
2ND CROSS 5TH
MAIN
ROAD,UTTARAH
ALLI , Bengaluru",12.91739661,77.54533797,17.0,Evening,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-03-07 00:00:00.000,11:00:00,"SRI LAKSHMI NIALAYA 5TH CROSS VALLABHA NAGAR,
UTTARAHALLI, Bengaluru City,",12.88982145,77.57974701,11.0,Morning,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-07-21 00:00:00.000,12:00:00,"BAJJAPPA ANGADI ROAD,, VALLABHNAGAR,
CHIKKALLASANDRA, Bengaluru City",12.9060274965584,77.5455556076413,12.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-07-28 00:00:00.000,10:00:00,"NO 28,1ST CROSS, SHARDHANAGR NEAR DENA BANK, VASANTHAPURA
MAIN, Bengaluru City,",12.9113233813953,77.5569718431357,10.0,Morning,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-11-08 00:00:00.000,22:00:00,"NO.16 3RD MAIN KABBALESHWARA NILAYA, UTTARAHALLI, Bengaluru City,",12.905759,77.542703,22.0,Night,1,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-12-08 00:00:00.000,18:00:00,"NO.106 1ST FLOOR 12TH MAIN 4TH CROSS AGS LAYOUT, AREHALLI,
Bengaluru City,",12.89537161,77.55032355,18.0,Evening,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-08-24 00:00:00.000,08:45:00,"CHIPS FACTORY DODDABAVI ROAD, GOWDANAPALYA, Bengaluru City,",12.89877003,77.54987163,8.0,Morning,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-08-28 00:00:00.000,18:15:00,"NO 166 01ST MAIN 1ST CROSS, SARVABOUMA NAGARA
CHIKKALLASANDRA, Bengaluru City,",12.88010332,77.57426142,18.0,Evening,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-08-28 00:00:00.000,18:30:00,"NO 289 7TH CROSS BESIDE SRINIVASA THEER,
CHIKKAGOWDANAPALYA, Bengaluru City",12.88255509,77.5563552,18.0,Evening,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-02-10 00:00:00.000,14:00:00,"NO.NIL 1ST FLOOR KANTAMMA BUILDING, CHIKKALASANDRA
UTTARAHALLI, Bengaluru City,",13.00748497,77.55107561,14.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-10-13 00:00:00.000,16:00:00,"NO.505, 5TH CROSS, APPAIAHSWAMY LYT,, UTTARAHALLI, Bengaluru City,",12.8790848983184,77.5678096465074,16.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-10-14 00:00:00.000,21:00:00,"SRI KAMALA 1ST MAIN SARVABOUMA NAGARA,
CHIKKALLASANDRA, Bengaluru City,",12.88010332,77.57426142,21.0,Night,1,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-10-23 00:00:00.000,10:00:00,"NO 25 GROUND FLR 5TH MAIN HANUMAGIRI NAGARA NEAR, OM SHAKTHI
TEMPLE CHIKKALLASANDRA, Bengaluru City",12.89025011,77.58218798,10.0,Morning,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-09-11 00:00:00.000,15:30:00,"NO.22 ITTAMADU MAIN ROAD NEAR KABBALAMMA TEMPLE, AREHALLI,
Bengaluru City,",12.91564682,77.53910415,15.0,Afternoon,0,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-11-30 00:00:00.000,22:00:00,"SREE GANESH BEKARI NEAR PRHNA SCHOOL BUS STOP,
BRUNDAVANA LAYOUT, Bengaluru City,",12.911738,77.556877,22.0,Night,1,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-02-12 00:00:00.000,20:00:00,"SRINIDI LYT, NEAR MARUTHY GARMENTS, AREHALLI,
SUBRAMANYAPURA PO, Bengaluru City",12.9103185750611,77.5563931973623,20.0,Evening,1,Property,0
J P Nagar,2019.0,2 wheeler theft,2019-12-28 00:00:00.000,13:30:00,"1ST MAIN 1ST CROSS SUMUKA BADAVANE, CHIKKALASANDRA,
Bengaluru City,",12.90912148,77.55154907,13.0,Afternoon,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-01-16 00:00:00.000,18:00:00,"Nice Road, Varahasandra, Bengaluru.",12.877624,77.503474,18.0,Evening,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-01-02 00:00:00.000,18:00:00,"Anjanapura main, Road, Anjanapura, Bengaluru.",12.868557,77.574874,18.0,Evening,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-06-02 00:00:00.000,20:15:00,"No328, Shreyadham, 8th Main, Jayanagar Housing Board, 1st Stage Gubbalal, Turahalli, Bengaluru.",12.890277,77.539519,20.0,Evening,1,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-02-24 00:00:00.000,20:15:00,"KS Polytech Parking Place, Raghuvanahalli, Bengaluru.",12.879408,77.545308,20.0,Evening,1,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-04-03 00:00:00.000,11:00:00,"No.11/8, ReshmeNagar, Ganigarlya, Bengaluru.",12.873752,77.531731,11.0,Morning,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-03-25 00:00:00.000,14:15:00,"No.24, Near Tablet Factory, Avalahalli, Bengaluru.",12.874702,77.568832,14.0,Afternoon,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-03-25 00:00:00.000,19:00:00,"Front of KSIT Boys Hostle, Raghuavanhalli, Bengaluru.",12.87941,77.54512,19.0,Evening,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-03-28 00:00:00.000,11:00:00,"No. 414, Inside the Ge, 5th Cross, Manjunhnagar, Bengaluru.",12.882304,77.546402,11.0,Morning,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-03-31 00:00:00.000,16:30:00,"No.69, Parkinga Place, 2nd Cross, 2nd Block, 2nd Phase, Bengaluru.",12.890309,77.519725,16.0,Afternoon,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-02-04 00:00:00.000,13:00:00,"No.47 Front, 5th cross, Manjunhanagar, Raghuvanahalli, Bengaluru.",12.882146,77.546251,13.0,Afternoon,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-06-28 00:00:00.000,11:30:00,"Front Off 1&2nd House, Vajarahalli Village, Near Marikamba Temple, Kanakapura Main Road, Bengaluru.",12.874461,77.544645,11.0,Morning,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-02-07 00:00:00.000,13:30:00,"No.18, Anjandri Nilay, Balaji Layout, Bengaluru.",12.876479,77.542305,13.0,Afternoon,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-01-08 00:00:00.000,17:30:00,"Parking Place, KSIT College, Kanakapura Main Road, Bengaluru.",12.879408,77.545308,17.0,Evening,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-05-08 00:00:00.000,11:30:00,"Near KSIT Coillege, KKP Road, Bengaluru.",12.879408,77.545308,11.0,Morning,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-06-08 00:00:00.000,12:30:00,"Near Girijamma House, Shanimahman Temple, Avalahalli, Bengaluru.",12.869127,77.56841,12.0,Afternoon,0,Property,0
J P Nagar,2015.0,2 wheeler theft,,11:30:00,"Near KSIT Coillege, Main Ge, KKP Road, Bengaluru.",12.879408,77.545308,11.0,Morning,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-09-30 00:00:00.000,10:30:00,"Infront Of 253, 3rd Main, BCMC Layout, Raghuvanahalli, Bengaluru.",12.876178,77.546951,10.0,Morning,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-10-17 00:00:00.000,17:00:00,"Ge 2 Parking Place, KSIT College, KKP Main Road, Bengaluru.",12.879408,77.545308,17.0,Evening,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-10-31 00:00:00.000,15:30:00,"Front Of 226, 7th Main Road, Balajilayout, Kanakapura main Road, Bengaluru.",12.875236,77.539963,15.0,Afternoon,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-03-11 00:00:00.000,14:30:00,"No.741, Avalahalli, Anjanapura Post, Bengaluru.",12.871118,77.562216,14.0,Afternoon,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-04-11 00:00:00.000,11:10:00,"Front Of Rk Complex, Near KSIT College Raghuvanahalli, Bengaluru.",12.8794,77.546049,11.0,Morning,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-08-11 00:00:00.000,18:30:00,"Near Navashad Shop, Masjid Opposite, Avalahalli, Bengaluru.",12.871221,77.56242,18.0,Evening,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-07-12 00:00:00.000,15:00:00,"Front Of No.181, Shahapura Manzil, avalahalli, Bengaluru.",12.87213,77.564301,15.0,Afternoon,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-11-12 00:00:00.000,21:00:00,"In Froint Suraj Apt Baiyanapalya, Bengaluru.",12.875062,77.542607,21.0,Night,1,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-12-18 00:00:00.000,10:45:00,"No.130, Vajarahalli, Kanakapura Main Road, Bengaluru.",12.874978,77.542085,10.0,Morning,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-12-21 00:00:00.000,10:00:00,"KSIT College Parking Place, Kanakapura Main Road, Bengaluru.",12.879408,77.545308,10.0,Morning,0,Property,0
J P Nagar,2015.0,2 wheeler theft,2015-12-25 00:00:00.000,16:00:00,"No.19, 1st Floor, 8th Main, Pragi Layout, Vajarahalli, Behind Khodays Call Center, Kanakapura Main Road, Bengaluru.",12.874266,77.542421,16.0,Afternoon,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-08-02 00:00:00.000,10:30:00,"Front Of No.59, 3rd Block, 6th Stage, chikkegowdanapalya, Bengaluru.",12.87736,77.517883,10.0,Morning,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-02-03 00:00:00.000,21:55:00,"KSIT College Parking Place, Kanakapura Main Road, Raghvanahalli, Bengaluru.",12.879633,77.544387,21.0,Night,1,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-09-18 00:00:00.000,13:45:00,"Near No.66, Ganigarapalya, Talaghtapura, Bengaluru.",12.873042,77.532601,13.0,Afternoon,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-04-21 00:00:00.000,13:30:00,"Turalli Forest Near Temple, Banashankari 6th Stage, Bengaluru.",12877766.0,77.526946,13.0,Afternoon,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-04-22 00:00:00.000,16:30:00,"front Of Manjunh Bakery Kanakapura Main Road, Talaghtapura, Bengaluru.",12.86895,77.536559,16.0,Afternoon,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-04-22 00:00:00.000,21:00:00,"Turalli Forest BSK 6th Stage, Bengaluru.",12.877766,77.526946,21.0,Night,1,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-12-05 00:00:00.000,18:10:00,"Bairaveshvara Nilya, Gubbalal,subramanyapura post, Bengaluru.",12.887066,77.543303,18.0,Evening,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-10-07 00:00:00.000,15:00:00,"Bairaveshvara Nilya, Gubbalal,subramanyapura post, Bengaluru.",12.866777,77.534346,15.0,Afternoon,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-07-23 00:00:00.000,21:00:00,"No.279, Avalahalli BDA Layout, Anjanapura Post, Bengaluru.",12.872061,77.559914,21.0,Night,1,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-05-08 00:00:00.000,17:00:00,"Front Of Malai Mahadeshvara temple, 100 Feet Road, Ganigaraplaya, Bengaluru.",12.876818,77.531179,17.0,Evening,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-08-16 00:00:00.000,11:00:00,"Jalageramma tent House, Near RV College, Chikkgoudanpalya, Talghttapura, Bengaluru.",12.879448,77.513354,11.0,Morning,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-12-10 00:00:00.000,11:00`,"No.19 Lingadirenahalli, BSK 6th Stage, Bengaluru.",12.874194,77.51219,11.0,Morning,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-04-11 00:00:00.000,12:00:00,"No. 61 Front Of Masjid, Anjanapura, Bengaluru.",12.855212,77.553361,12.0,Afternoon,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-09-11 00:00:00.000,12:00:00,"No.33, 6th Cross, Manjunhanagar, Raghuvanahalli, Kanakapura main Road, Bengaluru.",12.880968,77.545877,12.0,Afternoon,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-08-12 00:00:00.000,18:00:00,"Shrinidhi Electronic Opp, Kanakapura Main Road, Talaghtapura, Bangalore.",12.867642,77.535364,18.0,Evening,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-12-30 00:00:00.000,12:45:00,"No.23,Behind Nandi Garden, Avalahalli, Bengaluru.",12.867642,77.535364,12.0,Afternoon,0,Property,0
J P Nagar,2016.0,2 wheeler theft,2016-12-30 00:00:00.000,17:00:00,"Near Turahalli Forest 100 Feet Road, BSK 6th Stage, Bengaluru.",12.86869,77.569688,17.0,Evening,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-10-01 00:00:00.000,12:30:00,"Near Sri Convention Hall, 80 Feet Road, BSK 6th Stage, Bengaluru.",12.892566,77.524068,12.0,Afternoon,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-12-01 00:00:00.000,11:00:00,"Near Sri Convention Hall, 80 Feet Road, BSK 6th Stage, Bengaluru.",12.874883,77.539537,11.0,Morning,0,Property,0
J P Nagar,2017.0,2 wheeler theft,,11:00:00,"Scrap shop, Near Pilekamma Temple, Bengaluru.",12.870417,77.53452,11.0,Morning,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-02-25 00:00:00.000,17:00:00,"Near KRB Kwarie, Tulasipura , Bengaluru.",12.84728,77.563682,17.0,Evening,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-08-03 00:00:00.000,15:45:00,"NO.259, Front Of Manjunh Marrege Hall, Balaji Lyout , Vajarahalli, Bangalroe.",12.87605,77.53775,15.0,Afternoon,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-03-21 00:00:00.000,10:15:00,"No.181, 7th Main Road, 5th Cross, Narayan Nagar Doddakallasandra, Bengaluru.",12.875168,77.552815,10.0,Morning,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-03-27 00:00:00.000,09:30:00,"No.533 8th Main Road, 4th ""t"" Block, BSK 6th Stage, Talaghttapura Bengaluru.",12.881655,77.538172,9.0,Morning,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-04-04 00:00:00.000,11:30:00,"Gollahalli Anjanapura, Bangalroe South, Bengaluru.",12.859956,77.566246,11.0,Morning,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-05-16 00:00:00.000,12:00:00,"Near Masjid, Avalahalli, Anjanapura Post, Bengaluru.",12.870031,77.565897,12.0,Afternoon,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-05-24 00:00:00.000,10:45:00,"Near Shri convention Hall, Renukamba Real Este, 80 Feet Road, BSK 6th Stage, Bengaluru.",12.892459,77.524063,10.0,Morning,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-08-06 00:00:00.000,14:45:00,"No.237, 3rd Main BCMC Layout, Raghuvanahalli, Bengaluru.",12.882391,77.545366,14.0,Afternoon,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-06-14 00:00:00.000,13:30:00,"No.300 JHBCS Layout, 3rs Stage Subramanyapura Post, Banglore.",12.888931,77.542637,13.0,Afternoon,0,Property,0
J P Nagar,2017.0,2 wheeler theft,2017-06-23 00:00:00.000,13:20:00,"Laxmi Brock Coffee Host Limited, 80 Feet Road, Gubbalal, Bengaluru.",12.886651,77.538595,13.0,Afternoon,0,Property,0
